From Bank,Account,To Bank,Account.1,Amount Received,Amount Paid,Payment Format,Year,Month
03208,8000EIT82,010,8000PUR25,457.64,470.9,ACH,2021,12
010,8000ULE06,03208,8000EGF96,417.26,158.05,Credit Card,2021,1
010,8000IOI37,03208,8000FJE04,207.99,454.74,Wire,2023,3
010,8000JKM67,03208,8000RCD92,426.05,217.87,ACH,2022,7
010,8000DIG60,010,8000HKI04,191.83,267.34,Cash,2023,8
03208,8000SGY59,03208,8000NMH66,409.33,300.74,Reinvestment,2023,4
010,8000KIN35,03208,8000ZEK94,190.63,440.78,Credit Card,2023,9
03208,8000QGB44,010,8000PQW71,174.28,273.68,Cash,2021,4
010,8000BPB77,03208,8000IDI23,266.96,458.09,ACH,2023,11
03208,8000KWX95,03208,8000OFK40,493.18,442.48,Credit Card,2021,8
010,8000VGB28,03208,8000GPX88,209.44,472.04,Cash,2021,2
03208,8000MBP95,03208,8000ZNS44,244.42,229.12,ACH,2022,1
010,8000BGL81,010,8000PYG52,113.58,152.42,Credit Card,2022,5
010,8000ULR81,03208,8000UHW66,323.64,341.25,Bitcoin,2022,9
010,8000GWJ80,010,8000JHO42,394.68,499.77,ACH,2022,1
03208,8000ERC23,010,8000VJL29,104.5,354.69,Reinvestment,2021,12
010,8000IJW39,010,8000UMQ04,197.06,469.89,ACH,2021,10
03208,8000ELU75,03208,8000SME44,197.39,231.96,Bitcoin,2021,5
010,8000PSC03,010,8000VFE20,169.58,305.06,Wire,2023,6
03208,8000LJA76,03208,8000CMZ54,125.73,266.48,Cheque,2023,8
03208,8000ZBG38,03208,8000MTM15,331.38,234.31,ACH,2023,4
03208,8000WGY37,010,8000MRD45,163.12,318.77,ACH,2023,3
010,8000SVJ43,03208,8000NMU08,359.83,493.75,Cheque,2023,3
03208,8000VYE60,03208,8000PJF18,279.62,206.92,Credit Card,2022,5
010,8000IYJ57,010,8000MDQ42,492.76,209.1,Reinvestment,2021,3
03208,8000UHS70,03208,8000EPT71,462.59,303.99,Cheque,2022,4
010,8000JGR35,03208,8000HKY66,317.4,466.23,Wire,2023,2
03208,8000VVI66,03208,8000AGF91,115.29,453.74,Cash,2022,9
03208,8000KSN92,03208,8000KIC08,452.45,401.43,Bitcoin,2021,11
03208,8000IMH09,03208,8000JXO30,324.75,315.77,Cheque,2021,7
03208,8000NXB90,010,8000KAK20,181.74,330.32,Cheque,2023,1
010,8000UWK17,010,8000WMC49,162.18,470.92,Credit Card,2023,10
03208,8000LST40,03208,8000XIA08,316.46,441.03,ACH,2021,5
010,8000WCQ38,010,8000DOE30,324.31,155.76,ACH,2022,4
03208,8000RYF14,03208,8000BAM64,160.51,437.86,Reinvestment,2023,7
010,8000CWT77,010,8000ASD27,280.05,471.35,ACH,2022,5
010,8000KIX88,010,8000WMG60,211.35,474.74,Cheque,2021,7
010,8000WQZ31,010,8000ABV24,108.98,100.45,Cash,2022,5
03208,8000SCQ48,010,8000HLO77,381.04,186.02,Cheque,2023,10
03208,8000LYO96,03208,8000TSU02,452.97,162.95,Bitcoin,2023,8
010,8000KEH64,010,8000LZP77,393.83,315.06,Cheque,2022,2
03208,8000FIP01,010,8000DVE99,308.95,319.31,Cheque,2023,4
010,8000VRV85,03208,8000PQN32,254.57,458.93,ACH,2021,5
010,8000YDP57,010,8000KOP65,363.92,456.04,Cheque,2022,8
03208,8000ENC51,010,8000CZE48,154.26,336.03,Cash,2023,7
03208,8000MDJ19,03208,8000KPK33,296.03,215.71,Wire,2021,2
010,8000CPZ68,03208,8000FRD68,476.01,242.99,Wire,2022,12
010,8000FWL54,010,8000GUO95,206.22,349.18,Reinvestment,2022,7
03208,8000XRY28,03208,8000JTE44,102.18,140.97,Cash,2022,3
03208,8000FQW11,03208,8000VVE54,178.01,383.43,Reinvestment,2022,12
010,8000GJY54,03208,8000XOP47,279.22,399.61,ACH,2022,10
010,8000IWR74,03208,8000RDU45,305.38,466.71,Cheque,2021,8
03208,8000NRG82,010,8000OLL65,388.4,130.18,Wire,2021,2
03208,8000AMW26,03208,8000ATA71,251.39,245.6,Credit Card,2022,2
03208,8000KOL93,03208,8000TXH09,279.01,417.35,Reinvestment,2022,2
010,8000BDO90,010,8000HEU37,343.88,342.02,Bitcoin,2021,12
010,8000UKI88,03208,8000GHH52,344.39,439.56,Bitcoin,2021,3
010,8000HOW02,03208,8000TVQ08,449.09,250.79,Bitcoin,2022,8
03208,8000VGQ87,03208,8000NSR26,461.37,395.59,Cheque,2021,9
010,8000SDS91,010,8000CFF24,405.58,418.35,Wire,2023,11
03208,8000TGC82,010,8000JXN43,205.61,456.68,Wire,2021,1
03208,8000EAS02,010,8000CGN62,144.54,371.26,Wire,2022,5
03208,8000CXT31,010,8000LAE79,216.79,127.61,Credit Card,2022,9
03208,8000EVQ33,010,8000EBG34,321.62,444.53,ACH,2021,5
010,8000SQF12,03208,8000JAX88,444.46,128.28,Wire,2023,5
010,8000HDP79,010,8000KUS12,183.61,111.36,Credit Card,2023,6
010,8000DTE98,03208,8000VGL41,103.25,217.08,Reinvestment,2022,10
010,8000OHU18,010,8000GQH21,359.92,334.96,ACH,2023,8
03208,8000VEL51,03208,8000ORV70,310.77,474.47,Credit Card,2021,5
03208,8000MVT77,03208,8000DCI99,291.9,308.44,Cheque,2023,6
010,8000SVK43,03208,8000PFF23,185.1,460.13,Credit Card,2023,6
010,8000GQP73,03208,8000NJT56,171.07,420.11,ACH,2022,1
010,8000WJD80,010,8000EZS84,302.21,291.22,Credit Card,2023,12
010,8000NUN14,03208,8000NRB37,106.7,202.06,Wire,2021,9
010,8000NII37,03208,8000WBE83,259.54,309.24,Credit Card,2021,8
03208,8000XTQ60,03208,8000PPS53,219.92,305.03,Reinvestment,2021,3
03208,8000SFV48,010,8000XHJ65,313.8,372.06,Cheque,2021,4
03208,8000ILW36,03208,8000LUZ56,443.8,368.83,ACH,2022,6
03208,8000SPL68,010,8000XHC87,131.41,284.97,ACH,2023,10
010,8000BQQ28,03208,8000AQY13,418.91,106.02,ACH,2023,6
010,8000HBZ56,03208,8000SBZ72,275.42,221.7,Cash,2022,6
010,8000CLE95,03208,8000VPI32,470.74,142.97,Bitcoin,2021,10
03208,8000LPL50,03208,8000SFJ91,316.56,303.88,Cheque,2021,10
010,8000CDN76,03208,8000KLR35,370.81,399.26,Reinvestment,2022,6
010,8000KAK97,03208,8000JYS67,377.78,213.4,Bitcoin,2021,10
03208,8000BIW43,010,8000ZNO75,331.56,377.65,Credit Card,2022,8
03208,8000OFB07,03208,8000LDQ97,400.03,253.73,Bitcoin,2022,3
010,8000HHL68,03208,8000DRP53,401.45,368.75,Wire,2021,5
03208,8000HUZ06,010,8000ITX88,355.61,392.83,Wire,2021,10
03208,8000PHI79,010,8000LRW61,229.47,139.81,ACH,2021,8
010,8000QQW91,010,8000UMQ32,112.51,199.43,Cash,2023,9
010,8000MUU08,010,8000MPO04,387.87,337.19,Credit Card,2021,11
03208,8000FBE02,010,8000MTL83,329.81,216.17,Wire,2021,3
03208,8000YKY46,03208,8000XLQ29,114.1,129.72,ACH,2022,9
010,8000FAD11,010,8000VQP16,491.83,324.36,Credit Card,2022,3
03208,8000XEJ03,010,8000VVI45,199.63,497.91,Wire,2023,2
010,8000DDS09,03208,8000RCZ29,479.54,185.15,Cash,2021,7
03208,8000TCI92,03208,8000LUX03,445.48,102.57,Credit Card,2023,9
010,8000LMQ14,010,8000QOC54,255.52,191.45,ACH,2022,12
010,8000NID21,03208,8000APL52,371.75,167.07,Wire,2021,6
03208,8000FWK11,03208,8000ERE55,308.59,315.42,Cheque,2022,5
010,8000ZEI96,010,8000KDZ58,259.16,228.79,Wire,2021,11
010,8000ORC82,010,8000XWM54,155.22,205.67,Wire,2023,6
010,8000UXV89,03208,8000XES63,146.6,474.25,Reinvestment,2023,11
03208,8000GAK23,03208,8000IVF06,394.14,187.67,Credit Card,2021,4
010,8000QII00,010,8000AWG38,135.89,129.16,Cash,2023,11
03208,8000UID38,03208,8000WHX28,337.7,216.87,Credit Card,2022,3
010,8000YMO39,03208,8000VKZ87,299.95,288.66,Bitcoin,2022,6
03208,8000GYS22,010,8000ATZ00,189.75,170.01,Bitcoin,2022,11
010,8000IOO92,03208,8000BRQ80,370.45,255.28,Cash,2021,7
03208,8000ZJV86,03208,8000VFH27,411.99,237.75,ACH,2022,12
03208,8000ELM30,03208,8000BLW37,324.53,481.11,Cash,2021,12
010,8000SGB19,010,8000JKD75,225.98,371.08,Wire,2021,6
010,8000QLF78,010,8000ZXG58,242.41,253.76,Cash,2021,4
03208,8000VWI88,010,8000ETT76,374.6,300.64,Cash,2021,11
03208,8000BIW00,03208,8000NTO93,231.45,302.99,Wire,2022,6
03208,8000WAX72,03208,8000FDE20,367.24,308.36,Cash,2022,1
03208,8000JRU53,03208,8000WRR58,234.51,311.59,Cash,2022,12
03208,8000ROP87,010,8000UAG17,414.72,375.22,Wire,2023,1
010,8000YSA95,010,8000BLO72,112.25,281.37,Wire,2023,9
03208,8000TZG68,010,8000QTC20,189.71,395.08,ACH,2023,6
010,8000IQO78,03208,8000PMS31,145.88,260.12,Bitcoin,2021,4
010,8000HET70,010,8000ZZA43,435.71,396.5,Reinvestment,2021,6
010,8000XEU44,03208,8000DZQ53,246.02,233.55,Credit Card,2021,5
03208,8000ULY59,03208,8000EVY27,332.11,334.83,Cheque,2023,8
03208,8000ORO41,010,8000DOO68,368.89,416.95,ACH,2023,11
03208,8000YMD81,03208,8000YUM17,100.09,344.1,Credit Card,2021,9
03208,8000DGG31,010,8000JJV54,313.56,431.6,Cash,2023,1
03208,8000LVB24,010,8000WPO79,371.49,377.79,Bitcoin,2021,4
010,8000EAY00,03208,8000XIT66,386.75,295.73,ACH,2023,10
03208,8000EKA60,010,8000YKS10,417.44,109.53,Credit Card,2021,12
03208,8000TSB59,03208,8000NNY52,178.57,319.28,Credit Card,2021,9
010,8000WDL67,03208,8000RND11,242.33,406.6,Bitcoin,2023,8
03208,8000DHG32,010,8000ZOE74,206.65,191.57,Bitcoin,2022,10
03208,8000BBW58,03208,8000NTQ92,411.25,353.79,Cheque,2022,5
03208,8000AWM27,03208,8000AGH04,392.43,175.32,Cash,2022,3
010,8000QIA77,03208,8000RNH61,145.56,284.42,ACH,2022,7
010,8000AXW44,03208,8000YED24,395.96,372.53,Credit Card,2021,4
03208,8000GYC67,010,8000OHI87,471.12,315.85,Wire,2023,8
03208,8000FZP59,010,8000KQD80,454.07,130.09,Reinvestment,2023,4
03208,8000SLJ78,03208,8000AZS27,113.52,472.41,Reinvestment,2021,12
03208,8000HIC00,010,8000CBW90,469.81,231.59,Credit Card,2023,7
010,8000JIY11,010,8000KWU32,459.49,341.4,Bitcoin,2022,2
03208,8000BUL00,03208,8000YOO51,485.91,416.33,Cheque,2021,2
010,8000EEO21,010,8000GOE26,323.26,130.59,Cash,2022,6
010,8000UYH76,010,8000XFQ28,174.67,176.2,Reinvestment,2021,1
010,8000PWO85,03208,8000QRA90,148.35,122.2,ACH,2023,2
010,8000GZB50,03208,8000GLQ86,296.28,157.76,ACH,2023,2
010,8000MRI18,010,8000TTU63,317.83,137.03,Bitcoin,2021,7
03208,8000BGF99,010,8000EAS73,145.03,280.07,Cheque,2021,11
010,8000BSV58,03208,8000XIU08,105.3,111.03,ACH,2021,6
010,8000JTB02,010,8000FYG99,168.19,412.62,Credit Card,2023,3
010,8000NNE73,010,8000NCW03,271.62,498.05,ACH,2021,9
03208,8000ETN24,03208,8000BBC11,260.75,340.0,Cheque,2021,5
03208,8000YVQ44,010,8000CLS42,155.83,249.19,Reinvestment,2021,7
010,8000SOQ08,03208,8000MNG34,213.42,198.83,Bitcoin,2023,7
010,8000HJV93,010,8000MJB92,350.43,198.11,Cheque,2021,2
010,8000WUI48,03208,8000IYK71,226.47,456.17,ACH,2021,8
010,8000XJA94,010,8000RVY45,124.52,436.92,ACH,2021,2
03208,8000HBA15,03208,8000UUJ69,288.63,490.72,Cash,2021,1
03208,8000NEU85,010,8000JQI98,253.85,181.34,Cash,2023,2
010,8000YOF22,03208,8000YXS53,411.1,255.7,Wire,2023,7
03208,8000UBS64,03208,8000JMG44,101.5,161.79,Wire,2022,12
010,8000IUS56,03208,8000TUA00,259.28,178.79,Credit Card,2021,12
010,8000ZQY17,010,8000UIX93,484.56,430.36,Credit Card,2022,11
010,8000IYU15,010,8000VYK19,206.75,320.06,Bitcoin,2022,7
03208,8000EYU30,010,8000LKW08,393.48,126.63,Wire,2022,6
03208,8000IOU64,010,8000ICP66,498.9,301.13,Wire,2022,11
010,8000RLH60,03208,8000OFJ46,490.42,195.24,Cheque,2023,4
03208,8000WKV93,010,8000ISY90,349.56,158.4,Wire,2022,6
03208,8000JEN14,010,8000TPP16,397.12,485.63,Bitcoin,2021,11
03208,8000CNW96,03208,8000WZY18,492.18,188.45,Wire,2023,5
03208,8000PKN69,010,8000GJW40,483.5,104.55,Bitcoin,2023,5
010,8000WEC96,03208,8000SZQ65,312.71,467.16,Bitcoin,2022,7
03208,8000BNN93,010,8000BCU63,195.54,297.96,Reinvestment,2023,7
010,8000HGZ92,010,8000GCK61,358.89,342.66,Cash,2022,6
010,8000EGC65,03208,8000EPL87,450.48,167.02,ACH,2022,3
010,8000BIZ32,010,8000URV72,440.59,101.56,Reinvestment,2021,3
010,8000EKZ09,010,8000BWH29,397.26,273.72,Wire,2023,11
010,8000YMS93,03208,8000KGD66,117.39,441.23,Reinvestment,2023,1
03208,8000OWW68,010,8000QUV82,275.38,224.19,Bitcoin,2022,4
010,8000LNZ37,03208,8000ERP21,167.35,353.96,ACH,2022,8
010,8000CDA47,010,8000TEJ66,267.2,417.95,Cash,2021,4
010,8000GIL30,010,8000XSW89,245.88,482.42,Cheque,2022,12
03208,8000TUM15,010,8000QKD22,430.07,328.07,Cheque,2021,3
010,8000ODM95,010,8000LBV74,313.75,265.26,Bitcoin,2021,7
010,8000YGO69,03208,8000UKI78,461.96,201.6,Reinvestment,2022,3
03208,8000YKI94,010,8000ANY65,168.67,489.07,Wire,2023,11
010,8000HPR97,010,8000UOR30,453.83,399.82,Reinvestment,2021,3
010,8000SFD95,03208,8000DKH39,251.14,187.48,Credit Card,2021,1
010,8000NFF00,010,8000PKZ49,454.51,171.29,Bitcoin,2021,1
03208,8000XKG73,03208,8000BSW41,292.7,187.78,Credit Card,2023,4
03208,8000ODM10,03208,8000YPK11,436.0,466.5,Credit Card,2022,7
010,8000KWY80,03208,8000OQX27,255.49,345.34,Cheque,2023,4
010,8000IJN17,010,8000VMB93,178.99,444.56,ACH,2022,6
03208,8000SKA89,03208,8000YCB92,402.62,221.82,Bitcoin,2022,4
03208,8000OJU73,010,8000TMT58,417.51,169.74,Reinvestment,2021,2
010,8000XWJ65,03208,8000BTQ14,197.24,152.74,Cheque,2021,11
010,8000JNS20,010,8000QJL11,282.54,127.96,Credit Card,2022,2
03208,8000WEG67,03208,8000UWE69,236.7,224.62,ACH,2023,11
010,8000CRX69,03208,8000REF45,331.94,425.43,Reinvestment,2022,10
03208,8000NXZ62,010,8000DTH98,415.39,135.77,Cash,2023,7
03208,8000HSH34,03208,8000YQL54,226.7,150.66,Reinvestment,2021,7
03208,8000ZWZ03,010,8000XXX43,251.25,380.28,Bitcoin,2023,4
010,8000RLW76,010,8000LJY31,415.84,227.31,Wire,2023,11
03208,8000ZQW66,03208,8000LVK82,106.03,318.65,ACH,2022,10
010,8000XRO42,03208,8000QWX87,355.97,377.63,Credit Card,2021,4
010,8000KLE66,03208,8000NYD44,383.79,404.55,Reinvestment,2023,10
03208,8000JGI42,010,8000XNU72,161.49,283.76,Cheque,2023,8
03208,8000FQN30,010,8000KSW67,268.28,459.47,ACH,2021,5
03208,8000NRA94,010,8000FPU51,413.54,140.25,Reinvestment,2023,7
03208,8000IJR18,010,8000APM58,230.55,138.31,Credit Card,2021,4
010,8000UOW28,03208,8000KHC43,119.1,198.91,Credit Card,2022,11
03208,8000GID75,010,8000EJQ73,146.95,112.11,ACH,2022,8
03208,8000MWO16,03208,8000SFY81,209.17,302.12,Wire,2021,7
010,8000LDI40,03208,8000YLF59,439.73,272.01,Bitcoin,2023,9
010,8000BNM07,03208,8000IOE62,109.17,497.99,ACH,2022,3
03208,8000ZUI02,010,8000QXS96,177.25,298.59,Credit Card,2023,12
03208,8000IAU62,03208,8000VHE99,260.71,468.4,Credit Card,2021,11
03208,8000TGF77,010,8000OSS70,215.98,403.85,Credit Card,2023,7
03208,8000IBR66,03208,8000VVN80,287.44,471.04,Credit Card,2021,12
03208,8000EEM35,010,8000TQC34,499.89,490.98,ACH,2022,9
010,8000YAO08,03208,8000YZN99,310.82,124.44,Cheque,2023,3
03208,8000QAW36,010,8000YOR44,192.14,163.83,Credit Card,2021,5
010,8000UNY43,010,8000NDH71,469.64,393.08,Cash,2021,10
03208,8000DOS45,010,8000FJT22,225.65,309.04,ACH,2021,3
010,8000FHC90,010,8000LAJ67,392.06,441.7,Cash,2021,3
03208,8000VUU08,03208,8000EMX00,368.1,126.04,Credit Card,2023,10
010,8000TEI12,010,8000YQT46,337.41,322.83,Cash,2021,1
03208,8000YNI68,03208,8000NLP20,373.35,499.86,Reinvestment,2023,11
03208,8000DAX92,03208,8000VIP63,102.87,151.76,Cash,2021,7
03208,8000YMI90,03208,8000KAK04,309.96,224.19,Credit Card,2021,5
010,8000HWD97,010,8000ISC49,181.81,337.85,Cash,2021,12
03208,8000JKF50,010,8000FIW35,221.37,337.35,Reinvestment,2021,2
03208,8000HMU32,03208,8000XOL80,152.05,475.59,Cheque,2022,9
010,8000LTZ69,03208,8000DRP27,180.69,314.26,Cheque,2021,3
03208,8000CEZ25,03208,8000TQK12,227.75,475.91,Cash,2021,11
010,8000XBF79,03208,8000QHV83,173.0,122.56,Wire,2021,5
03208,8000ODZ50,010,8000XVH13,342.08,459.18,Reinvestment,2021,11
010,8000TGW36,010,8000EYJ61,146.08,361.49,Bitcoin,2023,2
03208,8000MNV63,03208,8000HUE27,313.37,413.58,Reinvestment,2021,9
010,8000SOW49,010,8000CRL99,295.24,167.5,Bitcoin,2022,8
03208,8000KVC09,010,8000UTC28,354.38,293.3,Cash,2022,2
03208,8000QRM89,010,8000TKU83,229.67,109.04,Credit Card,2023,7
03208,8000END03,03208,8000VGF47,423.72,404.7,Wire,2022,1
010,8000ZEN41,03208,8000TJJ35,115.01,425.7,Cheque,2021,5
03208,8000FZJ48,03208,8000SOI85,465.02,213.94,Cheque,2021,11
03208,8000JIO88,010,8000KKT13,457.21,151.15,Bitcoin,2023,6
010,8000EQA66,010,8000KKI98,268.44,369.04,Wire,2021,11
03208,8000NIF23,010,8000UYU18,275.3,239.88,Reinvestment,2021,1
03208,8000ZVJ50,03208,8000ANS13,184.71,389.2,Wire,2023,11
03208,8000OFT87,010,8000CEV74,375.08,115.28,ACH,2022,7
010,8000VVW71,010,8000WUC39,436.23,297.41,Credit Card,2022,4
010,8000DQT58,03208,8000RFA16,176.93,219.61,Credit Card,2022,7
010,8000EVV94,010,8000BJJ07,488.47,473.16,ACH,2022,12
03208,8000RCI15,03208,8000TUW01,110.81,135.85,Bitcoin,2022,9
03208,8000QBO37,010,8000COL29,221.91,268.54,Reinvestment,2022,6
03208,8000XYI48,03208,8000ELC13,372.85,450.55,Cash,2022,1
03208,8000ZTL75,010,8000VWE37,479.1,348.35,Reinvestment,2021,7
010,8000QSP82,03208,8000TTP82,232.89,343.33,Cheque,2021,4
010,8000TSZ59,010,8000GOY90,470.35,394.56,Wire,2022,6
010,8000OQZ61,010,8000THR83,435.7,263.75,Bitcoin,2023,11
03208,8000AOO53,010,8000XMH71,466.53,481.11,Cash,2022,8
010,8000MDR78,010,8000XCZ05,182.33,274.69,Reinvestment,2021,1
03208,8000RFI66,03208,8000WTJ67,400.94,384.92,Bitcoin,2022,2
010,8000IFK13,03208,8000YIP59,127.77,479.74,Wire,2022,10
03208,8000KMT15,010,8000ABR24,262.74,470.75,Bitcoin,2023,2
010,8000YFQ05,010,8000KWU16,339.46,357.56,Cash,2021,7
03208,8000GIV49,03208,8000ALO82,136.11,133.72,Bitcoin,2022,12
03208,8000LXQ26,010,8000PKD90,476.96,495.01,ACH,2021,3
03208,8000MCN68,03208,8000QIR78,109.88,160.52,Reinvestment,2022,7
010,8000QKL45,03208,8000ZWF82,121.09,247.38,Bitcoin,2023,1
010,8000NRU94,010,8000NBV88,155.33,120.98,Reinvestment,2021,2
03208,8000TCL05,03208,8000YSY70,397.55,344.96,Wire,2023,4
03208,8000ZDY18,03208,8000DVQ41,259.68,424.99,Cash,2021,5
03208,8000CUK66,03208,8000NDJ62,321.45,119.89,Cash,2021,7
010,8000VLV62,03208,8000EXX06,336.27,431.57,Cash,2021,9
010,8000XYO23,03208,8000TGT87,379.92,321.39,Reinvestment,2021,3
03208,8000MYO75,010,8000SZD41,429.19,393.88,Cash,2023,12
03208,8000PVN55,010,8000YYV65,188.61,207.28,ACH,2021,6
010,8000OVV68,010,8000DJY10,338.45,450.4,ACH,2021,4
010,8000LGS82,010,8000ZEX52,290.72,228.69,Bitcoin,2023,10
03208,8000YFR92,03208,8000RQL33,225.37,323.03,Reinvestment,2022,6
03208,8000LVI58,03208,8000EWN29,347.58,158.53,Cheque,2023,8
010,8000MUE01,03208,8000CQF49,294.48,104.46,Wire,2021,2
03208,8000PXW45,010,8000SBJ85,335.24,227.37,Cash,2023,11
010,8000OJR73,010,8000UNB95,284.9,417.37,Credit Card,2023,10
03208,8000RHM71,03208,8000SZR65,302.94,434.56,Bitcoin,2021,1
03208,8000VSD33,010,8000XSC93,148.1,382.03,Credit Card,2021,3
010,8000FHK29,010,8000JSI76,438.35,120.35,ACH,2022,8
010,8000YNL01,010,8000MYG48,124.37,401.11,Credit Card,2021,5
03208,8000AOJ51,010,8000MWJ00,339.01,418.91,Reinvestment,2021,10
010,8000TKE42,03208,8000FBN12,258.89,454.84,Credit Card,2022,1
010,8000UCB98,010,8000HCP78,179.38,407.11,Reinvestment,2023,11
010,8000LPO24,010,8000GWI37,276.9,471.89,Cheque,2022,12
03208,8000PSQ77,010,8000OZJ99,272.1,340.44,Reinvestment,2022,8
010,8000ZYT86,03208,8000WKY97,325.62,216.47,Credit Card,2021,7
03208,8000SAS17,010,8000QJO17,189.85,144.29,Wire,2023,10
03208,8000YEQ69,010,8000ZAL92,383.18,432.58,ACH,2022,9
03208,8000JHP95,010,8000JWB73,436.56,279.1,Cheque,2022,12
03208,8000GOA08,010,8000PNK38,379.06,393.82,Reinvestment,2023,3
010,8000TLD75,010,8000GQD88,442.79,486.7,ACH,2021,4
010,8000SDV50,010,8000OYE33,299.54,256.41,Cash,2021,4
03208,8000OIQ83,03208,8000FPJ13,101.17,298.54,Wire,2021,11
010,8000LBP89,03208,8000FAG21,337.13,401.1,Cash,2021,1
010,8000CTD17,010,8000XVK75,494.59,127.61,Reinvestment,2022,8
03208,8000VBC26,03208,8000RNR12,227.91,195.26,Cash,2022,3
010,8000HLF33,03208,8000WXL43,498.37,294.76,ACH,2023,10
010,8000BEM41,03208,8000XVF41,163.28,426.94,Credit Card,2022,6
010,8000QNB52,010,8000WGT08,120.48,191.2,Reinvestment,2021,9
010,8000XSU76,03208,8000WUU02,232.87,366.89,Bitcoin,2022,3
010,8000ZCM32,010,8000GLZ77,250.23,404.66,ACH,2023,2
010,8000XWA86,03208,8000CVW90,267.42,488.97,Credit Card,2021,8
010,8000HWD56,03208,8000WBG43,313.71,323.57,ACH,2022,3
03208,8000VWA16,010,8000OFQ57,244.77,240.51,Cheque,2023,7
010,8000SVY60,010,8000DDC22,432.03,109.98,ACH,2022,8
010,8000LMU41,010,8000JTY74,199.35,161.67,Cash,2021,4
010,8000OMT35,03208,8000MAZ34,336.52,116.91,Cheque,2021,12
010,8000QRX93,010,8000LAX49,366.65,337.26,Credit Card,2023,12
010,8000PJG40,03208,8000AZV85,249.36,453.07,ACH,2023,3
010,8000YLG16,010,8000XMD05,182.46,499.79,Cash,2023,7
03208,8000BQF11,03208,8000KAO86,420.13,102.39,Credit Card,2022,12
010,8000LLS02,03208,8000IQM56,241.27,408.87,Credit Card,2023,7
03208,8000PMJ53,03208,8000KMB16,203.16,261.58,Wire,2021,12
010,8000BZO79,03208,8000MJQ09,404.92,122.96,ACH,2021,4
010,8000JMF83,010,8000NNM28,271.45,227.33,ACH,2021,2
03208,8000VIP68,03208,8000IRI27,406.96,263.11,ACH,2023,10
010,8000EEZ65,010,8000NIN17,395.76,452.92,Wire,2022,8
010,8000IZS34,03208,8000KWC77,107.04,304.48,Credit Card,2023,11
010,8000ADT80,010,8000ULQ99,390.66,352.8,Wire,2022,4
010,8000XRA09,03208,8000RQI67,182.6,249.31,Reinvestment,2022,3
03208,8000KMQ22,03208,8000VRO47,359.45,352.19,Bitcoin,2023,4
03208,8000NRS54,010,8000QXJ58,227.92,377.85,Cheque,2021,6
010,8000UBE82,03208,8000IQG14,311.33,387.25,Bitcoin,2021,1
03208,8000YBY92,03208,8000XET99,318.22,219.36,Wire,2021,5
03208,8000UDP16,03208,8000KXA65,437.5,447.82,ACH,2022,9
010,8000KEU09,03208,8000CMN57,275.85,201.44,Cash,2022,11
03208,8000BHI76,03208,8000HWR78,103.78,371.79,Cheque,2022,3
010,8000KAH44,010,8000XTP11,396.93,189.05,Wire,2022,11
010,8000QHH40,03208,8000NQW48,335.22,114.2,Bitcoin,2023,5
03208,8000VWU48,010,8000GEA56,412.51,321.09,Cash,2021,11
010,8000VNF01,03208,8000ANE69,251.73,155.63,Cash,2021,11
010,8000HCW44,010,8000LEO73,441.72,240.98,Cash,2021,6
03208,8000CFV51,03208,8000WCT18,487.84,135.51,Credit Card,2021,10
010,8000DQW61,010,8000GEC12,157.94,485.63,Cheque,2023,3
010,8000UWV91,010,8000RPZ32,476.73,344.24,Cash,2022,2
03208,8000EGL71,03208,8000BLJ50,281.99,298.91,ACH,2021,7
03208,8000TQR73,03208,8000TAI50,404.42,318.9,Cash,2022,2
010,8000VVG09,03208,8000OFN57,105.2,272.27,Cash,2021,12
03208,8000AMP43,03208,8000CVP77,402.82,464.63,Cash,2022,12
03208,8000IAK72,03208,8000BVY19,224.5,105.38,Cheque,2022,6
03208,8000NDQ23,010,8000CZX95,384.98,274.71,Cash,2021,4
010,8000ENX80,010,8000LAU30,162.77,166.88,Wire,2022,8
010,8000GDX74,010,8000RET08,421.94,266.41,Bitcoin,2023,7
03208,8000XBK31,010,8000FXP85,188.27,171.37,ACH,2022,6
03208,8000SPE94,010,8000NOW20,288.92,284.66,Bitcoin,2022,2
010,8000DGW30,03208,8000THU43,114.3,181.15,Bitcoin,2023,9
03208,8000MQG89,010,8000OLI73,372.29,165.92,Cheque,2022,11
010,8000DFU68,010,8000HGA14,138.24,454.4,Credit Card,2023,12
03208,8000RJN39,010,8000DWX94,379.85,311.26,Cheque,2021,1
010,8000MHZ85,010,8000TGU17,265.54,387.83,Cash,2022,5
03208,8000RAV07,03208,8000DKG58,283.33,132.97,Cheque,2021,6
010,8000FSN95,03208,8000JOV25,177.54,184.61,Reinvestment,2023,3
010,8000PLK38,03208,8000PQS00,369.15,462.41,Bitcoin,2021,8
010,8000KUC74,010,8000JQZ21,130.5,401.97,Credit Card,2023,3
03208,8000NNH63,010,8000JFW21,482.84,249.8,Reinvestment,2022,12
03208,8000GFS45,03208,8000YRX45,332.96,490.66,Cash,2022,10
03208,8000TDP51,010,8000CFU81,165.16,448.65,Reinvestment,2023,1
03208,8000NTD05,010,8000MIU99,353.45,437.56,Wire,2021,7
03208,8000LDG23,03208,8000OXF85,294.11,484.01,Wire,2023,7
010,8000HOQ97,03208,8000YLV99,396.39,257.46,Credit Card,2022,5
010,8000XKK30,010,8000HVQ55,345.28,433.44,Reinvestment,2023,5
